Title,URL,Description,status,Web URL,Nomor Regulasi
Surat Edaran Otoritas Jasa Keuangan Nomor 15/SEOJK.03/2017 ,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-15-SEOJK.03-2017-.aspx,SEOJK tentang Standar Penyelenggaraan Teknologi Informasi bagi Bank Perkreditan Rakyat dan Bank Pembiayaan Rakyat Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,15/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 14/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-14-SEOJK.03-2017.aspx,SEOJK tentang Penilaian Tingkat Kesehatan Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,14/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 13/SEOJK.03/2017 ,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-13-SEOJK.03-2017-.aspx,SEOJK tentang Penerapan Tata Kelola bagi Bank Umum.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,13/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 12/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-12-SEOJK.03-2017.aspx,SEOJK tentang Kepemilikan Saham Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,12/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 11/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-11-SEOJK.03-2017.aspx,SEOJK tentang  Prinsip Kehati-hatian bagi Bank Umum yang Melakukan Penyerahan Sebagian Pelaksanaan Pekerjaan kepada Pihak Lain,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,11/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 10/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-10-SEOJK.03-2017.aspx,SEOJK tentang Transparansi dan Publikasi Laporan Bank Umum Syariah dan Unit Usaha Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,10/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 4/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-4-SEOJK.03-2017.aspx,SEOJK tentang Penerapan Manajemen Risiko pada Bank yang Melakukan Aktivitas Berkaitan dengan Reksa Dana,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,4/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 3/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-3-SEOJK.03-2017.aspx,SEOJK tentang Perubahan Kegiatan Usaha Bank Perkreditan Rakyat Menjadi Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,3/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 2/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-2-SEOJK.03-2017.aspx,SEOJK tentang Perubahan Kegiatan Usaha Bank Umum Konvensional Menjadi Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,2/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 1/SEOJK.03/2017,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-1-SEOJK.03-2017.aspx,SEOJK tentang Kewajiban Penyediaan Modal Minimum dan Pemenuhan Modal Inti Minimum BPRS,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,1/SEOJK.03/2017
Surat Edaran Otoritas Jasa Keuangan Nomor 53/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-53-SEOJK.03-2016.aspx,SEOJK tentang Rencana Bisnis Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,53/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 52/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-52-SEOJK.03-2016.aspx,SEOJK tentang Rencana Bisnis Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,52/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 46/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Bank-Pembiayaan-Rakyat-Syariah.aspx,SEOJK tentang Bank Pembiayaan Rakyat Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,46/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 39/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-Penilaian-Kemampuan-dan-Kepatutan-Bagi-Calon-Pemegang-Saham-Pengendali-Calon-Anggota-Direksi.aspx,"SEOJK tentang Penilaian Kemampuan dan Kepatutan Bagi Calon Pemegang Saham Pengendali, Calon Anggota Direksi, dan Calon Anggota Dewan Komisaris Bank.",Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,39/SEOJK.03/2016
​Surat Edaran Otoritas Jasa Keuangan Nomor 41/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Tata-Cara-Penerbitan-Sertifikat-Deposito.aspx,SEOJK tentang Tata Cara Penerbitan Sertifikat Deposito.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,41/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 43/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Transparansi-dan-Publikasi-Laporan-Bank-Umum-Konvensional.aspx,SEOJK tentang Transparansi dan Publikasi Laporan Bank Umum Konvensional,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,43/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 42/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Pedoman-Perhitungan-Aset-Tertimbang-Menurut-Resiko-Untuk-Resiko-Kredit-Dengan-Menggunakan-Pendekatan-Standar.aspx,SEOJK tentang Pedoman Perhitungan Aset Tertimbang Menurut Risiko Untuk Risiko Kredit Dengan Menggunakan Pendekatan Standar,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,42/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 40/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Penerapan-Tata-Kelola-dalam-Pemberian-Remunerasi-Bagi-Bank-Umum.aspx,SEOJK tentang Penerapan Tata Kelola dalam Pemberian Remunerasi Bagi Bank Umum.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,40/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 38/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-Pedoman-Penggunaan-Metode-Standar-dalam-Perhitungan-Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-dengan-Risiko-Pasar.aspx,SEOJK tentang Pedoman Penggunaan Metode Standar dalam Perhitungan Kewajiban Penyediaan Modal Minimum Bank Umum dengan Memperhitungkan Risiko Pasar.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,38/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 37/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-Lembaga-Pemeringkat-dan-Peringkat-yang-Diakui-Otoritas-Jasa-Keuangan.aspx,SEOJK tentang Lembaga Pemeringkat dan Peringkat yang Diakui Otoritas Jasa Keuangan.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,37/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 34/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Penerapan-Manajemen-Resiko-Bagi-Bank-Umum.aspx,SEOJK tentang Penerapan Manajemen Risiko Bagi Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,34/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 33/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Penerapan-Manajemen-Risiko-Pada-Bank-yang-Melakukan-Aktivitas-Kerja-Sama-Pemasaran-Dengan-Perusahaan-Asuransi.aspx,SEOJK tentang Penerapan Manajemen Risiko Pada Bank yang Melakukan Aktivitas Kerja Sama Pemasaran Dengan Perusahaan Asuransi (Bancassurance),Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,33/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 25/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-tentang-rencana-bisnis-bank-umum.aspx,SEOJK tentang Rencana Bisnis Bank Umum.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,25/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 28/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/seojk-pembukaan-jaringan-kantor-bank-umum-syariah-unit-usaha.aspx,SEOJK tentang Pembukaan Jaringan Kantor Bank Umum Syariah dan Unit Usaha Syariah Berdasarkan Modal Inti.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,28/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 27/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-kegiatan-usaha-bank-umum-berdasarkan-modal-inti.aspx,SEOJK tentang Kegiatan Usaha Bank Umum Berdasarkan Modal Inti.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,27/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 24/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-perhitungan-aset-tertimbang-menurut-risiko.aspx,SEOJK tentang Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Operasional dengan Menggunakan Pendekatan Indikator Dasar.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,24/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 26/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/seojk-kewajiban-penyediaan-modal-minimum-sesuai-profil-risiko-bank.aspx,SEOJK tentang Kewajiban Penyediaan Modal Minimum Sesuai Profil Risiko dan Pemenuhan Capital Equivalency Maintained Assets.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,26/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 20/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-tentang-Fitur-Konversi-Saham-Menjadi-Saham-Biasa.aspx,SEOJK tentang Fitur Konversi Menjadi Saham Biasa atau Write Down Terhadap Instrumen Modal Inti Tambahan dan Modal Pelengkap.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,20/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 19/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-Ketentuan-BPR-dan-Transformasi-BKD.aspx,SEOJK tentang Pemenuhan Ketentuan Bank Perkreditan Rakyat dan Transformasi Badan Kredit Desa yang Diberikan Status Sebagai Bank Perkreditan Rakyat.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,19/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 14/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-14-tentang-Pembukaan-Jaringan-kantor-bank-umum-berdasarkan-modal-inti.aspx,SEOJK tentang Pembukaan Jaringan Kantor Bank Umum Berdasarkan Modal Inti.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,14/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 7/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-7-Standar-Pelaksanaan-Fungsi-Audit-Intern-BPR.aspx,SEOJK tentang Standar Pelaksanaan Fungsi Audit Intern Bank Perkreditan Rakyat.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,7/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 8/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-8-SEOJK.03.2016.aspx,SEOJK tentang Kewajiban Penyediaan Modal Minimum dan Pemenuhan Modal Inti Minimum Bank Perkreditan Rakyat.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,8/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 6/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK--6-SEOJK.03.2016.aspx,SEOJK tentang Penerapan Fungsi Kepatuhan Bagi Bank Perkreditan Rakyat.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,6/SEOJK.03/2016
Surat Edaran Otoritas Jasa Keuangan Nomor 5/SEOJK.03/2016,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-5-SEOJK.03.2016.aspx,SEOJK tentang Tata Kelola Bagi Bank Perkreditan Rakyat.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,5/SEOJK.03/2016
​Surat Edaran Otoritas Jasa Keuangan Nomor 36/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/-SEOJK-Nomor-36032015-tentang-Produk-dan-Aktivitas-bus-uus.aspx,SEOJK tentang Produk dan Aktivitas Bank Umum Syariah dan Unit Usaha Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,36/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 37/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-Nomor-37032015-produk-aktivititas-bprs.aspx,SEOJK tentang Produk dan Aktivitas Bank Pembiayaan Rakyat Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,37/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 34/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-34SEOJK032015.aspx,SEOJK tentang tentang Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Kredit dengan Menggunakan Pendekatan Standar bagi Bank Umum Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,34/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 35/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-35SEOJK032015.aspx,SEOJK tentang Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Pasar dengan Menggunakan Metode Standar bagi Bank Umum Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,35/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 30/SEOJK.04/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/SEOJK-Nomor-30SEOJK042015.aspx,SEOJK tentang Iuran Keanggotan Bank Kustodian untuk Dana Perlindungan Pemodal.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,30/SEOJK.04/2015
 Surat Edaran Otoritas Jasa Keuangan Nomor 16/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-Nomor-16SEOJK032015.aspx,SEOJK tentang Bank Perkreditan Rakyat.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,16/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 18/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/Surat-Edaran-Otoritas-Jasa-Keuangan-18LaporanBUS-UUS.aspx,SEOJK tentang Transparansi dan Publikasi Laporan Bank Umum Syariah dan Unit Usaha Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,18/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 6/SEOJK.03/2015,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/surat-edaran-otoritas-jasa-keuangan-nomor-6-seojk-03-2015.aspx,SEOJK tentang Layanan Keuangan Tanpa Kantor dalam Rangka Keuangan Inklusif oleh Bank.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,6/SEOJK.03/2015
Surat Edaran Otoritas Jasa Keuangan Nomor 10/SEOJK.03/2014,/id/kanal/perbankan/regulasi/surat-edaran-ojk/Pages/surat-edaran-otoritas-jasa-keuangan-nomor-10-seojk-03-2014.aspx,SEOJK tentang Penilaian Tingkat Kesehatan Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-ojk/default.aspx,10/SEOJK.03/2014
Surat Edaran Bank Indonesia Nomor 15/51/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-15-51-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 15/51/DPbS tanggal 30 Desember 2013 perihal Perubahan Atas Surat Edaran Bank Indonesia Nomor 11/28/DPbS tanggal 5 Oktober 2009 perihal Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/51/DPbS
Surat Edaran Bank Indonesia Nomor 15/50/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-15-50-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 15/50/DPbS tanggal 30 Desember 2013 perihal Perubahan Atas Surat Edaran Bank Indonesia No. 11/9/DPbS tanggal 7 April 2009 perihal Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/50/DPbS
Peraturan Bank Indonesia Nomor 15/13/PBI/2013,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/peraturan-bank-indonesia-nomor-15-13-pbi-2013-3.aspx,Peraturan Bank Indonesia Nomor 15/13/PBI/2013 tentang Perubahan Atas Peraturan Bank Indonesia Nomor 11/3/PBI/2009 tentang Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/13/PBI/2013
Peraturan Bank Indonesia Nomor 15/14/PBI/2013,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/peraturan-bank-indonesia-nomor-15-14-pbi-2013-3.aspx,Peraturan Bank Indonesia Nomor 15/14/PBI/2013 tentang Perubahan Atas Peraturan Bank Indonesia Nomor 11/10/PBI/2009 tentang Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/14/PBI/2013
Surat Edaran Bank Indonesia Nomor 15/44/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-15-44-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 15/44/DPbS tanggal 22 Oktober 2013 perihal Fasilitas Pendanaan Jangka Pendek Syariah bagi Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/44/DPbS
Surat Edaran Bank Indonesia Nomor 15/26/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-15-26-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 15/26/DPbS perihal Pelaksanaan Pedoman Akuntansi Perbankan Syariah Indonesia,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/26/DPbS
Surat Edaran Bank Indonesia Nomor 15/22/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-15-22-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 15/22/DPbS tanggal 27 Juni 2013 perihal Pedoman Pelaksanaan Tugas dan Tanggung Jawab Dewan Pengawas Syariah Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/22/DPbS
Surat Edaran Bank Indonesia Nomor 15/8/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-15-8-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 15/8/DPbS tanggal 27 Maret 2013 perihal Pembukaan Jaringan Kantor Bank Umum Syariah dan Unit Usaha Syariah Berdasarkan Modal Inti,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,15/8/DPbS
Peraturan Bank Indonesia Nomor 14/20/PBI/2012,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/peraturan-bank-indonesia-nomor-14-20-pbi-2012-3.aspx,Peraturan Bank Indonesia Nomor 14/20/PBI/2012 tanggal 17 Desember 2012 tentang Perubahan Peraturan Bank Indonesia Nomor 11/24/PBI/2009 tentang Fasilitas Pendanaan Jangka Pendek Syariah Bagi Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,14/20/PBI/2012
Surat Edaran Bank Indonesia Nomor 14/33/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-14-33-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 14/33/DPbS tanggal 27 November 2012 perihal Penerapan Kebijakan Produk Pembiayaan Kepemilikan Rumah dan Pembiayaan Kendaraan Bermotor bagi Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,14/33/DPbS
Surat Edaran Bank Indonesia Nomor 14/25/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-14-25-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 14/25/DPbS perihal Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,14/25/DPbS
Peraturan Bank Indonesia Nomor 14/6/PBI/2012,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/peraturan-bank-indonesia-nomor-14-6-pbi-2012-3.aspx,Peraturan Bank Indonesia Nomor 14/6/PBI/2012 tanggal 18 Juni 2012 tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,14/6/PBI/2012
Surat Edaran Bank Indonesia Nomor 14/16/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-14-16-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 14/16/DPbS tanggal 31 Mei 2012 Perihal Produk Pembiayaan Kepemilikan Emas Bagi Bank Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,14/16/DPbS
Surat Edaran Bank Indonesia Nomor 14/7/DPbS,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/surat-edaran-bank-indonesia-nomor-14-7-dpbs-3.aspx,Surat Edaran Bank Indonesia Nomor 14/7/DPbS tanggal 29 Februari 2012 perihal Produk Qardh Beragun Emas bagi Bank Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,14/7/DPbS
Peraturan Bank Indonesia Nomor 13/23/PBI/2011,/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/Pages/peraturan-bank-indonesia-nomor-13-23-pbi-2011-3.aspx,Peraturan Bank Indonesia Nomor 13/23/PBI/2011 tentang Penerapan Manajemen Risiko bagi Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/syariah/regulasi/peraturan-perbankan-syariah-pbi-dan-sebi/default.aspx,13/23/PBI/2011
